Date,County Name,Partially Covered,Fully Covered,Additional Dose
03/22/2021,Tioga,100,63,
04/28/2021,Lawrence,148,280,
01/03/2021,Bucks,240,1,
08/20/2021,Snyder,26,25,7
09/02/2021,Lebanon,105,138,37
04/22/2021,Chester,2828,3786,
08/18/2021,Lycoming,98,97,10
02/19/2021,Northampton,1374,1217,
04/28/2021,Berks,1631,2050,
05/22/2021,Lackawanna,307,400,
05/21/2021,Washington,400,709,
01/01/2021,Greene,4,,
05/27/2021,Armstrong,49,96,
06/14/2021,Clearfield,21,60,
05/30/2021,Erie,105,128,
11/06/2021,Potter,5,2,5
07/06/2021,Bucks,330,543,
07/18/2021,Bucks,115,143,
01/21/2021,Cambria,215,136,
07/03/2021,Washington,36,61,
10/25/2021,Somerset,45,44,213
05/28/2021,Wayne,114,154,
04/26/2021,Montgomery,4012,2412,
06/22/2021,Clarion,15,25,
07/21/2021,Tioga,15,18,
06/11/2021,Delaware,467,1209,
02/26/2021,Butler,579,1458,
10/31/2021,Mercer,24,27,52
02/13/2021,Clinton,78,20,
06/14/2021,Somerset,31,66,
10/14/2021,Allegheny,971,484,2887
02/22/2021,Venango,22,234,
01/22/2021,Cameron,8,,
04/05/2021,Clinton,86,116,
11/17/2021,Elk,10,3,73
03/16/2021,Lawrence,653,921,
03/25/2021,Allegheny,12592,5193,
07/01/2021,Fayette,42,81,
10/02/2021,Montgomery,414,285,535
08/12/2021,Warren,32,24,
03/25/2021,Indiana,1302,130,
05/13/2021,Philadelphia,1171,1414,
06/15/2021,Indiana,70,82,
03/24/2021,Blair,349,277,
05/13/2021,Butler,452,799,
02/17/2021,Wyoming,73,60,
04/14/2021,Juniata,41,60,
03/05/2021,Forest,34,67,
02/10/2021,York,1097,755,
03/01/2021,Out-of-State,2991,1115,
06/30/2021,Monroe,112,186,
01/30/2021,Allegheny,3565,1587,
02/13/2021,Clarion,19,62,
05/04/2021,Columbia,108,206,
08/14/2021,Westmoreland,187,139,39
09/03/2021,Greene,15,18,7
02/15/2021,Fayette,135,65,
06/22/2021,Berks,481,644,
08/11/2021,Bucks,530,438,
02/28/2021,Cumberland,240,130,
05/07/2021,Warren,58,217,
02/27/2021,Elk,10,11,
03/01/2021,Columbia,287,228,
08/06/2021,Lebanon,127,72,
10/07/2021,Fayette,104,70,183
05/22/2021,Union,54,79,
07/18/2021,Lehigh,79,89,
09/22/2021,Cumberland,105,145,54
05/15/2021,Fayette,168,157,
01/05/2021,Susquehanna,92,,
04/19/2021,Tioga,78,101,
05/01/2021,Huntingdon,44,76,
08/11/2021,Out-of-State,573,392,
04/30/2021,Blair,273,249,
08/30/2021,Montgomery,557,536,257
09/19/2021,Erie,62,67,12
10/09/2021,Fulton,,1,2
04/24/2021,Northumberland,218,473,
06/14/2021,Mifflin,13,42,
03/06/2021,Allegheny,4797,2854,
05/06/2021,Lebanon,332,964,
03/24/2021,Bucks,4785,2587,
12/29/2020,Juniata,17,,
02/01/2021,Butler,700,267,
01/01/2021,Erie,12,1,
09/29/2021,Lackawanna,124,106,176
04/29/2021,Cumberland,1122,1053,
05/08/2021,Snyder,40,192,
08/19/2021,Luzerne,250,259,65
03/19/2021,Blair,392,388,
11/11/2021,Chester,1023,176,1262
06/27/2021,Susquehanna,1,5,
03/17/2021,Perry,181,113,
09/26/2021,Cumberland,108,92,94
09/30/2021,Somerset,40,57,78
10/03/2021,Philadelphia,108,64,31
09/20/2021,Clearfield,14,28,11
02/20/2021,Berks,249,812,
03/04/2021,Lackawanna,1247,1437,
03/01/2021,Westmoreland,725,652,
08/08/2021,Union,12,5,
12/23/2020,Indiana,105,,
12/26/2020,Cumberland,48,,
11/08/2021,Chester,746,183,1283
03/17/2021,Blair,752,580,
03/12/2021,Potter,71,70,
12/30/2020,Snyder,37,,
01/03/2021,Tioga,6,,
11/09/2021,Dauphin,329,133,781
05/26/2021,Perry,51,113,
08/06/2021,Chester,380,306,
08/09/2021,Greene,21,89,
04/05/2021,Butler,1083,242,
10/20/2021,Tioga,15,22,60
01/22/2021,Washington,680,102,
02/19/2021,Luzerne,566,1016,
04/30/2021,Chester,2460,4030,
02/13/2021,Fayette,1095,348,
09/21/2021,Venango,27,35,25
08/04/2021,Montgomery,768,426,
11/06/2021,Allegheny,1400,276,2553
10/10/2021,Jefferson,8,14,1
10/15/2021,Erie,156,127,449
05/20/2021,Franklin,390,410,
09/10/2021,Bradford,55,53,7
11/15/2021,Butler,189,98,470
02/19/2021,Chester,907,778,
11/08/2021,Bradford,64,20,131
07/25/2021,Monroe,79,31,
08/20/2021,Mckean,30,23,2
03/18/2021,Lancaster,2936,1642,
05/27/2021,Schuylkill,247,438,
02/11/2021,Butler,1302,551,
03/16/2021,Centre,909,1168,
02/22/2021,Bucks,860,871,
01/02/2021,Northumberland,68,19,
10/01/2021,Out-of-State,842,400,295
10/11/2021,Mckean,27,22,23
04/11/2021,Clearfield,2,24,
10/22/2021,Delaware,634,260,987
07/04/2021,Allegheny,44,67,
06/27/2021,Philadelphia,167,86,
11/08/2021,Elk,17,8,65
05/06/2021,Mifflin,33,96,
01/31/2021,Schuylkill,79,24,
08/01/2021,Clearfield,25,12,
02/17/2021,Union,164,91,
04/11/2021,Erie,260,60,
10/24/2021,Blair,36,19,89
07/17/2021,Northampton,160,150,
03/04/2021,Schuylkill,660,549,
09/21/2021,Cambria,54,108,9
12/17/2020,Montgomery,100,,
09/25/2021,Delaware,315,263,260
12/18/2020,Lackawanna,125,,
06/23/2021,Out-of-State,492,679,
11/01/2021,Mercer,69,47,223
02/13/2021,Luzerne,709,142,
10/13/2021,Washington,143,98,456
12/28/2020,Beaver,202,,
03/15/2021,Warren,11,27,
10/22/2021,Indiana,48,31,96
09/23/2021,Northumberland,35,57,13
05/22/2021,Monroe,362,490,
12/19/2020,Washington,81,,
09/05/2021,Delaware,177,228,55
04/22/2021,Lawrence,278,567,
04/11/2021,Mercer,12,28,
08/18/2021,Monroe,132,140,53
04/07/2021,Allegheny,8831,7707,
01/08/2021,Venango,23,92,
05/01/2021,Berks,1134,2008,
05/30/2021,Tioga,6,13,
12/26/2020,Carbon,34,,
01/11/2021,Montgomery,1783,635,
07/18/2021,Union,7,3,
03/04/2021,Warren,137,39,
04/13/2021,Bucks,3091,4287,
01/16/2021,Allegheny,1515,204,
05/01/2021,Dauphin,704,1179,
08/06/2021,Tioga,33,10,
06/14/2021,Blair,53,131,
04/06/2021,Venango,124,116,
02/05/2021,Northampton,985,1020,
09/11/2021,Carbon,42,51,3
12/23/2020,Mifflin,47,,
11/11/2021,Beaver,211,72,346
12/30/2020,Fulton,63,,
06/26/2021,Snyder,21,39,
05/02/2021,Jefferson,5,52,
04/01/2021,Lycoming,513,647,
09/13/2021,Mercer,66,76,15
08/22/2021,Bucks,232,212,71
02/22/2021,Crawford,13,25,
02/27/2021,Mifflin,48,244,
04/27/2021,Bedford,136,102,
04/10/2021,Bradford,89,35,
03/10/2021,Huntingdon,47,515,
07/23/2021,Adams,88,61,
12/30/2020,Crawford,314,,
11/13/2021,Tioga,25,6,15
06/29/2021,Adams,45,73,
06/24/2021,Allegheny,657,1278,
12/29/2020,Clearfield,141,,
11/02/2021,Cumberland,294,155,803
08/10/2021,Washington,157,132,
04/15/2021,York,2023,1900,
06/07/2021,Butler,177,447,
02/04/2021,Lehigh,1778,1610,
08/23/2021,Montgomery,676,633,291
06/26/2021,Schuylkill,77,127,
02/16/2021,Fayette,299,206,
11/05/2021,Tioga,39,22,221
05/08/2021,Warren,46,28,
03/16/2021,Mckean,68,137,
02/06/2021,Somerset,65,47,
04/27/2021,Lackawanna,651,732,
01/11/2021,Luzerne,701,377,
10/01/2021,Cameron,4,1,4
03/26/2021,Clinton,89,91,
03/04/2021,Northumberland,209,372,
06/12/2021,York,313,958,
06/21/2021,Perry,14,28,
03/06/2021,Somerset,146,119,
05/23/2021,Philadelphia,365,229,
08/30/2021,Mercer,74,81,13
12/26/2020,Montour,61,,
05/15/2021,Crawford,79,35,
02/11/2021,Lancaster,1188,1535,
08/30/2021,Lancaster,309,347,73
07/23/2021,Luzerne,301,284,
07/18/2021,York,72,44,
11/16/2021,Monroe,183,45,429
07/19/2021,Lawrence,45,35,
09/17/2021,Beaver,98,156,38
03/26/2021,Sullivan,206,16,
09/28/2021,Northumberland,32,56,53
02/26/2021,Indiana,70,137,
04/19/2021,Montour,67,86,
05/01/2021,Montour,57,88,
10/17/2021,Cambria,23,30,59
12/22/2020,Sullivan,3,,
03/23/2021,Luzerne,2001,518,
06/06/2021,Bucks,198,477,
02/18/2021,Juniata,6,16,
12/29/2020,Perry,19,,
09/16/2021,Allegheny,577,729,403
05/01/2021,Elk,22,20,
11/03/2021,Carbon,47,20,274
01/09/2021,Bucks,350,224,
02/04/2021,Somerset,285,82,
02/06/2021,Cumberland,1201,132,
08/14/2021,Bucks,440,332,89
11/06/2021,Fulton,4,4,6
02/08/2021,Cumberland,732,398,
03/23/2021,Erie,1538,1333,
02/09/2021,Greene,36,11,
09/01/2021,Philadelphia,332,325,31
08/24/2021,Lebanon,131,136,16
08/20/2021,Clinton,34,26,7
12/19/2020,Butler,120,,
05/18/2021,Cambria,298,483,
02/17/2021,Northumberland,151,284,
10/27/2021,Northampton,242,96,1105
10/24/2021,Chester,164,100,689
01/15/2021,Jefferson,71,6,
04/20/2021,Philadelphia,1929,1226,
09/29/2021,York,293,234,1308
09/13/2021,Forest,6,5,
05/06/2021,Bucks,1999,3937,
05/03/2021,Lebanon,82,399,
02/23/2021,Pike,38,102,
10/02/2021,Somerset,4,29,23
09/28/2021,Wayne,21,19,50
01/16/2021,Fayette,88,3,
07/10/2021,Montgomery,292,435,
10/06/2021,Tioga,24,27,118
05/04/2021,Mercer,119,399,
06/21/2021,Luzerne,188,228,
03/08/2021,Schuylkill,295,433,
03/08/2021,Elk,61,98,
05/14/2021,Berks,1123,2364,
08/27/2021,Montour,59,41,61
12/23/2020,Warren,154,,
03/08/2021,Somerset,220,162,
01/06/2021,Lawrence,92,5,
02/01/2021,Indiana,79,26,
05/05/2021,Snyder,35,124,
05/11/2021,Lackawanna,309,700,
07/13/2021,Snyder,10,18,
06/04/2021,Monroe,265,740,
10/05/2021,Huntingdon,18,28,26
12/23/2020,Erie,399,,
05/04/2021,Cambria,185,793,
03/18/2021,Adams,546,237,
01/30/2021,Cumberland,1333,73,
02/23/2021,Greene,21,118,
03/14/2021,Lawrence,33,190,
01/15/2021,Franklin,249,13,
03/12/2021,Chester,2307,2562,
07/06/2021,Berks,252,456,
07/25/2021,Delaware,181,80,
09/13/2021,Columbia,39,32,5
08/04/2021,Greene,25,45,
04/16/2021,Columbia,158,108,
08/14/2021,Lancaster,265,226,38
10/04/2021,Potter,9,5,1
10/21/2021,Potter,9,7,49
10/22/2021,Bedford,26,30,92
07/01/2021,Westmoreland,115,260,
01/03/2021,Berks,469,,
08/23/2021,Perry,28,23,3
03/14/2021,Clinton,,83,
01/02/2021,Dauphin,65,,
03/05/2021,Fayette,490,642,
12/24/2020,Bedford,16,,
04/26/2021,Venango,124,76,
04/20/2021,Montour,74,86,
04/05/2021,Mercer,71,179,
10/17/2021,Huntingdon,4,2,7
08/24/2021,Forest,3,3,1
01/17/2021,Lehigh,289,9,
09/05/2021,York,95,124,8
09/19/2021,Butler,71,76,4
05/27/2021,Montgomery,1327,2501,
11/02/2021,Blair,105,46,565
01/22/2021,Mckean,53,5,
09/24/2021,Delaware,354,333,307
01/19/2021,Westmoreland,854,777,
10/29/2021,Forest,6,2,21
01/30/2021,Lancaster,2222,307,
03/13/2021,Snyder,23,227,
10/29/2021,Lebanon,117,87,328
05/13/2021,Susquehanna,71,152,
06/24/2021,Northampton,172,348,
09/20/2021,Adams,61,62,14
11/05/2021,Dauphin,276,146,843
08/01/2021,Luzerne,120,51,
05/27/2021,Mercer,90,172,
01/04/2021,Montgomery,871,8,
12/28/2020,Armstrong,115,,
06/07/2021,Armstrong,32,96,
05/07/2021,Tioga,29,42,
08/03/2021,Mercer,89,28,
10/02/2021,Erie,134,102,227
07/23/2021,Northumberland,110,112,
07/12/2021,Montour,10,14,
01/22/2021,Bucks,1797,136,
05/11/2021,Lawrence,99,452,
05/03/2021,Jefferson,24,46,
04/21/2021,Tioga,73,225,
02/11/2021,Northumberland,434,132,
11/16/2021,Blair,115,40,280
10/18/2021,Warren,6,13,42
10/06/2021,Carbon,31,47,93
09/22/2021,Indiana,23,37,11
03/24/2021,Clarion,109,221,
01/13/2021,Montgomery,2028,738,
10/07/2021,Mifflin,14,23,15
03/11/2021,Mercer,297,771,
05/19/2021,Jefferson,128,100,
09/01/2021,Elk,15,13,3
09/20/2021,Erie,131,151,137
08/22/2021,Lebanon,63,29,5
05/14/2021,Potter,50,51,
04/26/2021,Lawrence,95,142,
07/18/2021,Columbia,9,7,
02/04/2021,Pike,141,30,
08/11/2021,Lehigh,455,351,
07/08/2021,Cumberland,140,230,
06/01/2021,Huntingdon,12,44,
11/10/2021,Northumberland,73,38,542
12/22/2020,Northumberland,82,,
11/06/2021,Berks,694,118,638
04/14/2021,Erie,1591,1733,
06/04/2021,Armstrong,54,182,
04/07/2021,Mercer,679,873,
10/03/2021,Tioga,8,14,6
11/01/2021,Monroe,108,81,508
03/26/2021,Potter,44,76,
03/06/2021,Chester,1496,828,
02/16/2021,Mckean,86,13,
10/31/2021,York,99,66,193
04/06/2021,Clearfield,783,517,
05/27/2021,Dauphin,530,1456,
03/10/2021,Fulton,14,111,
07/09/2021,Erie,147,178,
05/19/2021,Erie,552,598,
06/23/2021,Chester,302,665,
01/06/2021,Franklin,100,10,
10/22/2021,Crawford,89,57,413
07/22/2021,Luzerne,225,189,
09/02/2021,Schuylkill,95,120,12
08/26/2021,Armstrong,53,46,7
04/22/2021,Warren,112,215,
01/09/2021,Clarion,8,3,
11/06/2021,Warren,16,7,26
05/29/2021,Washington,122,180,
09/13/2021,Mckean,14,14,
02/17/2021,Elk,115,365,
04/18/2021,Dauphin,236,496,
10/03/2021,Luzerne,66,89,49
10/23/2021,Lehigh,180,141,535
04/28/2021,York,1092,2355,
01/04/2021,Indiana,46,1,
08/25/2021,Mifflin,71,56,61
10/08/2021,Lancaster,282,353,519
02/18/2021,Blair,155,326,
07/30/2021,Out-of-State,576,376,
07/13/2021,Out-of-State,370,425,
03/11/2021,Fayette,559,237,
09/03/2021,Butler,179,192,76
03/24/2021,Potter,31,36,
08/20/2021,Juniata,13,9,1
08/05/2021,Out-of-State,574,255,
04/15/2021,Butler,874,938,
11/04/2021,Potter,10,8,25
09/02/2021,Bucks,352,445,104
08/29/2021,Centre,38,44,9
10/13/2021,Bedford,13,9,5
01/14/2021,Luzerne,919,66,
07/17/2021,Perry,14,30,
04/28/2021,Franklin,196,378,
01/23/2021,Washington,270,86,
03/30/2021,Wayne,179,196,
08/14/2021,Crawford,42,13,1
09/16/2021,Cumberland,128,171,41
10/27/2021,Clearfield,47,30,194
09/11/2021,Bradford,20,21,
05/05/2021,Fayette,155,330,
09/06/2021,York,91,100,12
10/20/2021,Wayne,34,19,37
04/10/2021,Greene,37,60,
05/12/2021,York,788,1728,
04/30/2021,Centre,252,546,
08/03/2021,Delaware,551,339,
05/13/2021,Lancaster,1292,1970,
10/14/2021,Union,17,11,26
05/13/2021,Out-of-State,2254,2203,
05/14/2021,Cambria,166,370,
10/11/2021,Lycoming,61,47,133
06/23/2021,Bradford,48,57,
02/02/2021,Indiana,146,33,
01/18/2021,Juniata,5,10,
03/23/2021,Tioga,180,194,
02/05/2021,Columbia,309,144,
03/22/2021,Sullivan,10,10,
11/17/2021,Greene,30,15,143
04/04/2021,Wyoming,15,5,
11/14/2021,Westmoreland,146,42,233
11/13/2021,Westmoreland,398,87,411
04/01/2021,Tioga,268,123,
05/22/2021,Luzerne,435,822,
04/23/2021,Dauphin,2060,1422,
07/11/2021,Out-of-State,181,147,
04/05/2021,Sullivan,6,13,
07/05/2021,Lawrence,31,38,
09/28/2021,Armstrong,45,42,94
05/10/2021,Jefferson,21,22,
01/28/2021,Mercer,676,230,
10/08/2021,Butler,130,121,767
02/04/2021,Centre,1148,45,
06/20/2021,Monroe,55,58,
03/06/2021,Huntingdon,16,172,
07/01/2021,York,253,307,
08/13/2021,Monroe,273,188,1
01/27/2021,Fayette,381,194,
09/27/2021,Schuylkill,87,57,79
03/06/2021,Warren,32,40,
04/17/2021,Luzerne,488,1037,
09/07/2021,Armstrong,39,47,7
07/15/2021,Wayne,12,26,
02/10/2021,Columbia,303,126,
05/09/2021,Berks,162,1017,
06/13/2021,Lehigh,71,211,
04/18/2021,Lebanon,235,98,
01/10/2021,Union,21,14,
09/28/2021,Lackawanna,133,100,358
10/19/2021,Beaver,101,49,677
08/20/2021,Lawrence,70,69,24
10/27/2021,Lawrence,100,29,230
04/13/2021,Lycoming,285,309,
11/14/2021,Cumberland,178,47,208
02/22/2021,Elk,42,35,
09/12/2021,Crawford,17,12,
01/18/2021,Schuylkill,370,98,
12/28/2020,Lehigh,1385,1,
04/04/2021,Cambria,75,32,
01/31/2021,Luzerne,998,273,
08/29/2021,Philadelphia,119,75,3
05/19/2021,Chester,1437,3525,
09/25/2021,Blair,28,46,40
02/28/2021,Warren,12,1,
06/14/2021,Columbia,24,94,
11/13/2021,Delaware,1792,161,774
07/27/2021,Lackawanna,175,127,
09/20/2021,Greene,21,19,1
01/04/2021,Clearfield,17,,
10/18/2021,Butler,124,81,432
05/08/2021,Washington,213,364,
05/28/2021,Lycoming,111,191,
08/23/2021,Tioga,19,18,2
01/01/2021,Cambria,6,1,
04/01/2021,Bradford,440,46,
10/22/2021,Cambria,115,85,484
01/28/2021,Dauphin,610,263,
01/02/2021,Lackawanna,275,1,
07/29/2021,Columbia,67,21,
11/11/2021,Philadelphia,959,171,372
10/28/2021,Juniata,6,9,29
04/21/2021,Centre,369,1616,
01/03/2021,Armstrong,12,,
07/24/2021,Northumberland,46,26,
04/23/2021,Jefferson,51,47,
10/12/2021,Butler,112,76,497
03/06/2021,Wyoming,65,89,
05/06/2021,Lawrence,173,394,
11/02/2021,Sullivan,4,2,31
07/31/2021,Monroe,114,70,
01/08/2021,Tioga,88,8,
01/30/2021,Lawrence,124,14,
05/08/2021,Clearfield,37,38,
05/09/2021,Luzerne,92,113,
04/07/2021,Armstrong,237,333,
11/01/2021,Clearfield,35,23,157
05/09/2021,Out-of-State,388,1369,
12/26/2020,Cambria,10,,
10/10/2021,Wayne,4,12,4
03/01/2021,Venango,522,153,
08/30/2021,Fayette,84,92,15
03/12/2021,Montour,58,141,
05/29/2021,Lawrence,53,88,
11/15/2021,Jefferson,22,7,60
03/12/2021,Philadelphia,2306,1465,
07/07/2021,Indiana,29,23,
04/27/2021,Fayette,233,432,
03/12/2021,Fulton,19,126,
01/15/2021,Susquehanna,65,1,
07/27/2021,Allegheny,901,583,
04/02/2021,Westmoreland,1573,1306,
10/16/2021,Elk,5,15,15
01/29/2021,Philadelphia,1308,474,
12/26/2020,Beaver,10,,
09/27/2021,Bucks,553,264,908
08/12/2021,Lackawanna,165,122,
02/01/2021,Fayette,163,85,
09/17/2021,Cameron,7,12,1
03/01/2021,Clarion,130,336,
07/10/2021,Armstrong,29,37,
06/17/2021,Lawrence,46,104,
08/18/2021,Lebanon,157,57,19
03/16/2021,Delaware,3021,1581,
07/29/2021,Northumberland,64,37,
03/14/2021,Westmoreland,265,691,
08/17/2021,Clearfield,52,65,19
02/05/2021,Jefferson,348,96,
11/08/2021,Butler,245,129,581
07/21/2021,Berks,333,414,
01/10/2021,Northumberland,151,39,
07/14/2021,Wayne,26,45,
09/10/2021,Huntingdon,43,41,6
01/21/2021,Schuylkill,521,101,
08/25/2021,Mercer,64,59,15
04/08/2021,Columbia,187,355,
10/01/2021,Adams,57,82,164
12/20/2020,York,82,,
11/11/2021,Mifflin,51,18,97
05/30/2021,Lehigh,149,228,
09/26/2021,Clarion,10,11,5
01/05/2021,Wyoming,50,,
06/01/2021,Elk,14,45,
07/29/2021,Northampton,152,115,
01/13/2021,Lackawanna,678,65,
03/26/2021,Warren,100,77,
05/08/2021,Wayne,63,91,
01/14/2021,Centre,149,13,
10/16/2021,Venango,27,15,33
09/18/2021,Union,13,27,1
07/20/2021,Huntingdon,39,40,
06/09/2021,Berks,553,1605,
10/02/2021,Huntingdon,36,7,26
04/13/2021,Elk,118,76,
08/22/2021,Out-of-State,253,167,14
12/17/2020,Lehigh,24,,
06/15/2021,Bradford,31,78,
03/27/2021,Clearfield,66,39,
03/11/2021,Cameron,42,17,
04/22/2021,Adams,254,542,
06/03/2021,Centre,130,883,
01/20/2021,Erie,811,821,
08/03/2021,Greene,15,9,
06/11/2021,Cambria,77,146,
03/07/2021,Bucks,571,366,
05/15/2021,Tioga,22,41,
04/02/2021,Montour,124,24,
03/01/2021,Washington,369,570,
06/08/2021,Franklin,120,387,
07/06/2021,Dauphin,204,239,
04/15/2021,Westmoreland,2305,2403,
12/31/2020,Wayne,95,,
03/07/2021,Northampton,377,456,
01/25/2021,Huntingdon,48,21,
11/02/2021,Bucks,775,255,1663
05/19/2021,Somerset,97,58,
04/16/2021,Carbon,277,371,
09/18/2021,Centre,33,47,22
02/23/2021,Venango,322,35,
10/01/2021,Wyoming,23,20,26
08/25/2021,Beaver,123,142,51
01/05/2021,York,344,30,
03/02/2021,Delaware,1975,1134,
04/21/2021,Elk,42,187,
02/10/2021,Lehigh,1047,1148,
12/26/2020,Montgomery,394,,
06/05/2021,Schuylkill,94,181,
03/04/2021,Jefferson,22,122,
10/06/2021,Westmoreland,172,130,539
10/01/2021,Schuylkill,83,122,123
04/02/2021,Susquehanna,144,140,
01/24/2021,Juniata,23,2,
10/16/2021,Westmoreland,106,78,182
01/21/2021,Juniata,34,9,
04/21/2021,Monroe,855,1348,
08/28/2021,Clearfield,37,33,6
01/22/2021,Monroe,407,42,
04/20/2021,Northampton,2244,940,
02/21/2021,Centre,7,191,
09/10/2021,Mckean,15,36,2
12/16/2020,Lancaster,4,,
06/11/2021,Northampton,256,710,
03/17/2021,Butler,1301,529,
01/03/2021,Montour,116,3,
11/08/2021,Cumberland,382,133,565
03/21/2021,Bucks,856,898,
04/08/2021,Montgomery,3187,6717,
04/25/2021,Luzerne,392,244,
01/08/2021,Perry,116,4,
05/01/2021,Bucks,2605,3001,
03/21/2021,Armstrong,30,27,
05/01/2021,Lawrence,100,119,
02/03/2021,Jefferson,160,163,
04/07/2021,Lawrence,310,340,
01/31/2021,Centre,123,6,
10/01/2021,Philadelphia,431,426,302
10/24/2021,Schuylkill,34,19,117
01/04/2021,Cambria,407,1,
03/20/2021,Lebanon,458,488,
08/09/2021,Lehigh,476,308,
03/29/2021,Wyoming,99,60,
12/19/2020,Dauphin,15,,
03/05/2021,Clarion,207,322,
02/04/2021,Allegheny,4237,3150,
07/06/2021,Cambria,48,88,
10/20/2021,Montgomery,554,329,1210
03/16/2021,Forest,26,26,
11/08/2021,Beaver,137,57,275
10/21/2021,Erie,215,106,757
05/12/2021,Mercer,85,389,
06/26/2021,Northumberland,88,195,
12/30/2020,Lycoming,368,,
01/30/2021,Wayne,255,8,
06/05/2021,Luzerne,247,809,
08/27/2021,Crawford,65,58,14
06/17/2021,Allegheny,799,1664,
06/08/2021,Adams,79,231,
09/19/2021,Schuylkill,34,49,2
06/10/2021,Franklin,96,268,
01/29/2021,Dauphin,957,93,
03/18/2021,Cambria,1525,545,
04/01/2021,Lehigh,2930,3389,
10/25/2021,Dauphin,234,123,744
06/09/2021,Chester,567,1863,
08/30/2021,Allegheny,738,874,303
04/08/2021,Centre,1411,1015,
02/12/2021,Bedford,172,271,
01/07/2021,Carbon,91,12,
01/02/2021,Lycoming,30,9,
05/11/2021,Wyoming,52,105,
05/24/2021,Lebanon,151,223,
09/20/2021,Schuylkill,83,108,15
12/19/2020,Northampton,299,,
10/06/2021,Chester,313,228,675
06/17/2021,Westmoreland,177,404,
07/11/2021,Westmoreland,34,53,
12/30/2020,Adams,104,,
08/10/2021,Union,21,14,
10/08/2021,Clearfield,33,59,48
09/19/2021,Adams,27,34,7
08/30/2021,Mckean,31,26,5
02/22/2021,Armstrong,66,47,
04/05/2021,Out-of-State,3050,5143,
05/08/2021,Indiana,27,79,
08/03/2021,Somerset,43,22,
07/10/2021,Lancaster,144,221,
10/08/2021,Washington,157,145,348
11/13/2021,Cameron,9,5,42
02/09/2021,Jefferson,75,308,
02/13/2021,Philadelphia,1028,472,
04/27/2021,Lawrence,267,486,
07/21/2021,Schuylkill,96,96,
11/08/2021,Washington,210,79,533
06/24/2021,Out-of-State,438,547,
04/09/2021,Clarion,51,67,
02/08/2021,Warren,12,7,
09/14/2021,Armstrong,41,50,8
10/29/2021,Fulton,4,21,6
07/21/2021,Union,24,20,
02/06/2021,York,1292,376,
10/28/2021,Westmoreland,387,171,1481
07/02/2021,Somerset,22,26,
08/02/2021,Philadelphia,351,172,
11/03/2021,Clearfield,57,33,344
04/08/2021,Pike,127,137,
01/01/2021,Franklin,8,,
12/28/2020,Dauphin,268,,
06/15/2021,Carbon,49,247,
12/18/2020,Indiana,88,,
01/19/2021,Blair,148,105,
04/19/2021,Huntingdon,76,214,
06/12/2021,Schuylkill,88,246,
09/04/2021,Somerset,26,21,1
09/23/2021,Wayne,10,21,8
11/14/2021,Luzerne,129,40,218
10/13/2021,Chester,279,211,646
02/22/2021,Centre,41,305,
07/29/2021,Berks,368,269,
05/06/2021,Cumberland,478,1334,
09/18/2021,Washington,94,116,14
06/16/2021,Out-of-State,601,1234,
05/08/2021,Greene,13,21,
01/19/2021,York,609,520,
10/08/2021,Adams,71,49,222
05/15/2021,Beaver,231,250,
09/29/2021,Crawford,65,68,282
02/26/2021,Monroe,410,285,
01/06/2021,Clearfield,317,22,
11/05/2021,Monroe,166,84,454
08/20/2021,Jefferson,35,15,2
04/04/2021,Northampton,54,76,
09/17/2021,Butler,125,148,61
08/18/2021,Franklin,160,90,18
01/24/2021,Armstrong,105,12,
01/03/2021,Franklin,149,,
06/26/2021,Perry,23,39,
09/22/2021,Mifflin,39,66,8
12/24/2020,Union,18,,
12/24/2020,Beaver,13,,
01/14/2021,Northampton,788,195,
02/05/2021,Cumberland,686,485,
10/27/2021,Cameron,2,3,8
11/12/2021,Potter,13,3,26
10/25/2021,Cumberland,274,134,793
07/14/2021,Carbon,35,23,
03/13/2021,Allegheny,4659,6985,
08/04/2021,Dauphin,281,190,
02/15/2021,Warren,44,70,
12/29/2020,Beaver,154,,
07/04/2021,Westmoreland,26,32,
05/25/2021,Clearfield,58,100,
05/05/2021,Clearfield,228,555,
02/04/2021,Union,429,64,
08/30/2021,Cumberland,169,193,30
03/30/2021,Beaver,482,1393,
11/09/2021,Venango,97,26,156
11/03/2021,Centre,134,32,444
04/29/2021,Mckean,290,1105,
04/29/2021,Northampton,1227,1384,
09/27/2021,Franklin,104,60,233
08/22/2021,Susquehanna,6,11,
02/11/2021,Huntingdon,86,21,
04/13/2021,Blair,823,366,
05/25/2021,Somerset,63,134,
10/19/2021,Forest,4,5,18
01/07/2021,Elk,85,2,
04/09/2021,Potter,69,75,
08/25/2021,Lancaster,392,399,78
02/13/2021,Warren,76,1,
03/19/2021,Snyder,181,29,
02/15/2021,Bucks,1229,765,
05/10/2021,Forest,6,15,
04/20/2021,Perry,158,177,
05/24/2021,Berks,813,1298,
06/10/2021,Bedford,22,59,
01/23/2021,Crawford,347,593,
12/20/2020,Montour,58,,
02/11/2021,Westmoreland,1393,703,
09/03/2021,Union,34,29,17
02/03/2021,Centre,1109,73,
07/20/2021,Dauphin,206,215,
01/18/2021,Mercer,130,74,
02/07/2021,Wayne,77,6,
06/17/2021,Monroe,136,259,
07/08/2021,Lycoming,38,90,
08/02/2021,Northumberland,58,28,
10/26/2021,Philadelphia,521,235,265
